provincia_id,provincia_nombre,anio,codigo_delito_snic_id,codigo_delito_snic_nombre,cantidad_hechos,cantidad_victimas,cantidad_victimas_masc,cantidad_victimas_fem,cantidad_victimas_sd,tasa_hechos,tasa_victimas,tasa_victimas_masc,tasa_victimas_fem
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,2,Homicidios dolosos en grado de tentativa,5,5,3,2,0,3.0313318,3.0313318,3.5662913,2.4745431
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,3,Muertes en accidentes viales,7,7,7,0,0,4.2438645,4.2438645,8.3213463,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,4,Homicidios culposos por otros hechos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,5,Lesiones dolosas,733,735,339,396,0,444.39325,445.60577,402.99094,489.95953
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,6,Lesiones culposas en Accidentes Viales,174,221,138,83,0,105.49035,133.98486,164.04941,102.69354
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,7,Lesiones culposas por otros hechos,16,16,6,10,0,9.7002621,9.7002621,7.1325827,12.372716
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,8,Otros delitos contra las personas,1305,1305,517,788,0,791.17761,791.17761,614.59088,974.96997
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,9,Delitos contra el honor,7,7,4,3,0,4.2438645,4.2438645,4.7550554,3.7118146
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,10,Abusos sexuales con acceso carnal (violaciones),44,44,2,42,0,26.67572,26.67572,2.3775277,51.965405
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,11,Otros delitos contra la integridad sexual,162,163,28,135,0,98.215149,98.821419,33.285385,167.03166
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,12,Delitos contra el estado civil,1,0,0,0,0,.60626638,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,13,Amenazas,1034,0,0,0,0,626.87946,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,14,Otros delitos contra la libertad,4,4,0,4,0,2.4250655,2.4250655,0,4.9490862
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,14_1,Trata de personas simple,1,1,0,1,0,.60626638,.60626638,0,1.2372715
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,14_2,Trata de personas agravado,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,14_3,Otros delitos contra la libertad,3,3,0,3,0,1.8187991,1.8187991,0,3.7118146
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),733,0,0,0,0,444.39325,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),220,0,0,0,0,133.3786,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,17,Robos agravados por el resultado de lesiones y/o muertes,1,0,0,0,0,.60626638,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,1,0,0,0,0,.60626638,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,19,Hurtos,998,0,0,0,0,605.05383,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,20,Tentativas de hurto,121,0,0,0,0,73.358231,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,21,Otros delitos contra la propiedad,998,0,0,0,0,605.05383,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,22,Delitos contra la seguridad pública,3,0,0,0,0,1.8187991,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,22_2,Tenencia ilegal de armas de fuego,1,0,0,0,0,.60626638,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,22_3,Portación ilegal de armas de fuego,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,22_4,Acopio y fabricación ilegal de armas piezas y municiones,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,22_5,Entrega y comercialización ilegal de armas de fuego,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,22_6,Omisión adulteración y supresión de marcaje,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,22_7,Otros delitos contra la seguridad pública,2,0,0,0,0,1.2125328,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,23,Delitos contra el orden público,9,0,0,0,0,5.4563975,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,24,Delitos contra la seguridad de la nación,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,25,Delitos contra los poderes públicos y el orden constitucional,1,0,0,0,0,.60626638,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,26,Delitos contra la administración pública,8,0,0,0,0,4.850131,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,27,Delitos contra la fe pública,1,0,0,0,0,.60626638,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28,Ley 23.737 (estupefacientes),69,0,0,0,0,41.832378,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_1,Siembra y producción de estupefacientes,1,0,0,0,0,.60626638,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_2,Comercialización y entrega de estupefacientes,8,0,0,0,0,4.850131,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_3,Tenencia o entrega atenuada de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_4,Desvío de Importación de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_5,Organización y financiación de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_6,Tenencia simple de estupefacientes,4,0,0,0,0,2.4250655,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_7,Tenencia simple atenuada para uso personal de estupefacientes,1,0,0,0,0,.60626638,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_8,Confabulación de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_9,Contrabando de estupefacientes,8,0,0,0,0,4.850131,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,28_10,Otros delitos previstos en la ley 23.737,47,0,0,0,0,28.49452,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,29,Delitos previstos en otras leyes,2660,0,0,0,0,1612.6686,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,29_1,Ley de residuos peligrosos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,29_2,Ley de fauna,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,29_3,Delitos migratorios,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,29_4,Obstrucción del código aduanero,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,29_5,Contrabando Simple,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,29_6,Contrabando Agravado,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,29_8,Otros delitos previstos en leyes especiales,2660,0,0,0,0,1612.6686,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,30,Contravenciones,1857,0,0,0,0,1125.8367,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,31,Suicidios (consumados),14,14,12,2,0,9.2677183,9.2677183,15.590085,2.6994197
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2018,32,Delitos contra el orden económico y financiero,8,0,0,0,0,4.850131,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,1,Homicidios dolosos,5,5,3,2,0,2.9553797,2.9553797,3.4776561,2.4120214
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,2,Homicidios dolosos en grado de tentativa,12,12,8,4,0,7.0929112,7.0929112,9.2737494,4.8240428
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,3,Muertes en accidentes viales,6,6,5,1,0,3.5464556,3.5464556,5.7960935,1.2060107
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,4,Homicidios culposos por otros hechos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,5,Lesiones dolosas,702,703,335,352,16,414.9353,415.5264,388.33826,424.51578
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,6,Lesiones culposas en Accidentes Viales,146,179,115,64,0,86.297089,105.80259,133.31015,77.184685
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,7,Lesiones culposas por otros hechos,26,26,10,16,0,15.367974,15.367974,11.592187,19.296171
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,8,Otros delitos contra las personas,1331,1341,536,779,26,786.72205,792.63281,621.34119,939.48236
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,9,Delitos contra el honor,5,5,4,1,0,2.9553797,2.9553797,4.6368747,1.2060107
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,10,Abusos sexuales con acceso carnal (violaciones),49,49,10,34,5,28.962721,28.962721,11.592187,41.004364
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,11,Otros delitos contra la integridad sexual,202,202,9,192,1,119.39734,119.39734,10.432968,231.55406
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,12,Delitos contra el estado civil,1,0,0,0,0,.59107596,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,13,Amenazas,1091,0,0,0,0,644.86383,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,14,Otros delitos contra la libertad,10,10,4,6,0,5.9107594,5.9107594,4.6368747,7.2360644
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,14_1,Trata de personas simple,3,3,0,3,0,1.7732278,1.7732278,0,3.6180322
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,14_2,Trata de personas agravado,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,14_3,Otros delitos contra la libertad,7,7,4,3,0,4.1375318,4.1375318,4.6368747,3.6180322
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),709,0,0,0,0,419.07285,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),205,0,0,0,0,121.17057,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,17,Robos agravados por el resultado de lesiones y/o muertes,5,0,0,0,0,2.9553797,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,19,Hurtos,1111,0,0,0,0,656.68536,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,20,Tentativas de hurto,119,0,0,0,0,70.338036,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,21,Otros delitos contra la propiedad,999,0,0,0,0,590.48486,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,22,Delitos contra la seguridad pública,7,0,0,0,0,4.1375318,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,22_2,Tenencia ilegal de armas de fuego,4,0,0,0,0,2.3643038,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,22_3,Portación ilegal de armas de fuego,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,22_4,Acopio y fabricación ilegal de armas piezas y municiones,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,22_5,Entrega y comercialización ilegal de armas de fuego,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,22_6,Omisión adulteración y supresión de marcaje,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,22_7,Otros delitos contra la seguridad pública,3,0,0,0,0,1.7732278,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,23,Delitos contra el orden público,7,0,0,0,0,4.1375318,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,24,Delitos contra la seguridad de la nación,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,25,Delitos contra los poderes públicos y el orden constitucional,1,0,0,0,0,.59107596,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,26,Delitos contra la administración pública,7,0,0,0,0,4.1375318,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,27,Delitos contra la fe pública,5,0,0,0,0,2.9553797,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28,Ley 23.737 (estupefacientes),149,0,0,0,0,88.070313,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_1,Siembra y producción de estupefacientes,14,0,0,0,0,8.2750635,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_2,Comercialización y entrega de estupefacientes,22,0,0,0,0,13.003671,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_3,Tenencia o entrega atenuada de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_4,Desvío de Importación de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_5,Organización y financiación de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_6,Tenencia simple de estupefacientes,18,0,0,0,0,10.639367,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_7,Tenencia simple atenuada para uso personal de estupefacientes,33,0,0,0,0,19.505507,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_8,Confabulación de estupefacientes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_9,Contrabando de estupefacientes,5,0,0,0,0,2.9553797,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,28_10,Otros delitos previstos en la ley 23.737,57,0,0,0,0,33.69133,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,29,Delitos previstos en otras leyes,3011,0,0,0,0,1779.7296,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,29_1,Ley de residuos peligrosos,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,29_2,Ley de fauna,5,0,0,0,0,2.9553797,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,29_3,Delitos migratorios,144,0,0,0,0,85.114937,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,29_4,Obstrucción del código aduanero,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,29_5,Contrabando Simple,8,0,0,0,0,4.7286077,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,29_6,Contrabando Agravado,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,29_7,Contrabando de elementos nucleares agresivos químicos armas y municiones,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,29_8,Otros delitos previstos en leyes especiales,2854,0,0,0,0,1686.9307,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,30,Contravenciones,2125,0,0,0,0,1256.0364,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,31,Suicidios (consumados),15,15,14,1,0,9.6711798,9.6711798,17.718603,1.3142849
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2019,32,Delitos contra el orden económico y financiero,16,0,0,0,0,9.4572153,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,1,Homicidios dolosos,1,1,1,0,0,.57659489,.57659489,1.1310682,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,2,Homicidios dolosos en grado de tentativa,2,2,2,0,0,1.1531898,1.1531898,2.2621365,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,3,Muertes en accidentes viales,6,8,6,2,0,3.4595692,4.6127591,6.7864089,2.3523877
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,4,Homicidios culposos por otros hechos,1,1,0,1,0,.57659489,.57659489,0,1.1761938
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,5,Lesiones dolosas,648,649,282,366,1,373.63348,374.21005,318.96121,430.48694
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,6,Lesiones culposas en Accidentes Viales,68,84,58,26,0,39.20845,48.433968,65.601952,30.581039
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,7,Lesiones culposas por otros hechos,5,5,4,1,0,2.8829744,2.8829744,4.5242729,1.1761938
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,8,Otros delitos contra las personas,1074,1074,515,558,1,619.26288,619.26288,582.50012,656.31616
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,9,Delitos contra el honor,22,22,12,10,0,12.685087,12.685087,13.572818,11.761938
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,10,Abusos sexuales con acceso carnal (violaciones),44,44,3,41,0,25.370174,25.370174,3.3932045,48.223946
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,11,Otros delitos contra la integridad sexual,202,202,24,178,0,116.47216,116.47216,27.145636,209.3625
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,12,Delitos contra el estado civil,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,13,Amenazas,1056,0,0,0,0,608.88416,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,14,Otros delitos contra la libertad,10,10,3,7,0,5.7659488,5.7659488,3.3932045,8.2333565
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,14_1,Trata de personas simple,2,2,0,2,0,1.1531898,1.1531898,0,2.3523877
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,14_2,Trata de personas agravado,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,14_3,Otros delitos contra la libertad,8,8,3,5,0,4.6127591,4.6127591,3.3932045,5.880969
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),426,0,0,0,0,245.62941,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),143,0,0,0,0,82.453064,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,17,Robos agravados por el resultado de lesiones y/o muertes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0,0,0,0,0,0,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,19,Hurtos,739,0,0,0,0,426.10361,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,20,Tentativas de hurto,122,0,0,0,0,70.344574,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,21,Otros delitos contra la propiedad,969,0,0,0,0,558.7204,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,22,Delitos contra la seguridad pública,578,0,0,0,0,333.27182,0,0,0
94,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2020,22_1,Fabricación adquisición transferencia y tenencia de explosivos y otros materiales peligrosos,1,0,0,0,0,.57659489,0,0,0
